Date,Open,High,Low,Close,Adj Close,Volume
1980-12-08,0.09829750657081604,0.09872486331641162,0.09829750657081604,0.09829750657081604,469033600,0.09829750657081604
1980-12-15,0.0935966141829898,0.09701543932003821,0.08633083116345196,0.09658808261156082,490134400,0.09658808261156082
1980-12-22,0.10128899040320855,0.12180350609363014,0.10128899040320855,0.1213761493563652,187891200,0.1213761493563652
1980-12-29,0.12308557841375406,0.12351293519796305,0.11667527229986051,0.11795733124017715,219452800,0.11795733124017715
1981-01-05,0.11582059797817712,0.11582059797817712,0.10342657370999407,0.10898216813802719,197904000,0.10898216813802719
1981-01-12,0.10898213036183454,0.10898213036183454,0.10428124000898924,0.10599065572023392,88502400,0.10599065572023392
1981-01-19,0.1124009553558812,0.11325566886877582,0.10898212412892187,0.1119735985994339,134332800,0.1119735985994339
1981-01-26,0.11069152731750379,0.11069152731750379,0.09658808261156082,0.09658808261156082,166588800,0.09658808261156082
1981-02-02,0.09145984999667874,0.09872486331641162,0.0910324989572378,0.09829750657081604,92579200,0.09829750657081604
1981-02-09,0.09402397368504219,0.09402397368504219,0.08718554675579071,0.08718554675579071,74659200,0.08718554675579071
1981-02-16,0.08932230283465409,0.0940239625921175,0.08291199803352356,0.08291199803352356,78198400,0.08291199803352356
1981-02-23,0.08419403634866067,0.09145981741055208,0.08120256301993929,0.09060510993003845,76182400,0.09060510993003845
1981-03-02,0.09103252184001615,0.09145987298688002,0.08761291950941086,0.08761291950941086,58620800,0.08761291950941086
1981-03-09,0.08120256689044753,0.08120256689044753,0.07393678548223373,0.076073557138443,364112000,0.076073557138443
1981-03-16,0.07906579927657678,0.08889493271107281,0.07906579927657678,0.08804022520780563,170329600,0.08804022520780563
1981-03-23,0.09145984880898926,0.0923145565829266,0.08462142199277878,0.08462142199277878,81760000,0.08462142199277878
1981-03-30,0.08462139294199379,0.09103246652337157,0.08291197798096654,0.09060510993003845,107856000,0.09060510993003845
1981-04-06,0.08932230698641623,0.09573338241632616,0.08804024824906075,0.09530603140592575,101404800,0.09530603140592575
1981-04-13,0.09530602887302077,0.09573337987206366,0.08547612279653549,0.08547612279653549,80640000,0.08547612279653549
1981-04-20,0.08804026942863755,0.10043429622267162,0.08804026942863755,0.09915223717689514,175952000,0.09915223717689514
1981-04-27,0.09872486348763813,0.09872486348763813,0.09530603804771726,0.09701544791460037,113523200,0.09701544791460037
1981-05-04,0.09701544808736884,0.09701544808736884,0.0935966226413596,0.0957333892583847,68208000,0.0957333892583847
1981-05-11,0.09402396529912949,0.09530602971995947,0.0918871988726184,0.09402396529912949,30934400,0.09402396529912949
1981-05-18,0.09573338993420773,0.10812742042609841,0.09402397434605828,0.10727270692586899,106512000,0.10727270692586899
1981-05-25,0.10727276808568857,0.11368385338038663,0.10684542250423915,0.11325573176145554,368211200,0.11325573176145554
1981-06-01,0.11325565389190816,0.11368377521648208,0.10770005102969182,0.1081274077296257,244876800,0.1081274077296257
1981-06-08,0.10470859202339347,0.11282831342910683,0.10428123526195864,0.11111889779567719,303094400,0.11111889779567719
1981-06-15,0.11111891945246438,0.11111891945246438,0.10342655330896379,0.10342655330896378,259145600,0.10342655330896378
1981-06-22,0.1000069479233937,0.10214448541485639,0.09872488876839228,0.09957960247993469,96947200,0.09957960247993469
1981-06-29,0.09701541576350416,0.09701541576350416,0.08804022520780563,0.08804022520780563,247251200,0.08804022520780563
1981-07-06,0.0859034554042633,0.08975040672746457,0.076073557138443,0.076073557138443,137043200,0.076073557138443
1981-07-13,0.07778376093512923,0.08889496215828188,0.07778376093512923,0.08846760541200638,111529600,0.08846760541200638
1981-07-20,0.0829120426296214,0.0829120426296214,0.07735567219631212,0.08205733448266983,141568000,0.08205733448266983
1981-07-27,0.08547612279653549,0.08590347379557839,0.08120258427533603,0.08547612279653549,76540800,0.08547612279653549
1981-08-03,0.08547613071800378,0.08889496185180225,0.08462142293455417,0.0863308385014534,81334400,0.0863308385014534
1981-08-10,0.08633087564678638,0.08633087564678638,0.07821115106344223,0.07821115106344223,149408000,0.07821115106344223
1981-08-17,0.07650091865490595,0.07650091865490595,0.06880855560302734,0.06880855560302734,115606400,0.06880855560302734
1981-08-24,0.06496160374634258,0.06923590656984119,0.06453424707337507,0.06880855560302734,161324800,0.06880855560302734
1981-08-31,0.06880856356921168,0.07479151203419236,0.06880856356921168,0.06966327130794525,150080000,0.06966327130794525
1981-09-07,0.0679538618094496,0.06838121286334002,0.06709915399551392,0.06709915399551392,108326400,0.06709915399551392
1981-09-14,0.06538896455116966,0.06538896455116966,0.060260717940917675,0.0606880746781826,112246400,0.0606880746781826
1981-09-21,0.061115427700389996,0.0615427844515779,0.04872140288352966,0.04872140288352966,177564800,0.04872140288352966
1981-09-28,0.04914876643796304,0.0568419088929068,0.04914876643796304,0.05641455203294754,342585600,0.05641455203294754
1981-10-05,0.05812394872913159,0.06453425384727923,0.057696597717460406,0.06367954611778259,195910400,0.06367954611778259
1981-10-12,0.06581707122053437,0.06667177879810993,0.061970119643831624,0.06239747628569603,168425600,0.06239747628569603
1981-10-19,0.06367951853035388,0.06752646912425066,0.06367951853035388,0.06496158242225647,193401600,0.06496158242225647
1981-10-26,0.06496161678182145,0.06880856941045235,0.06496161678182145,0.06838121265172958,240262400,0.06838121265172958
1981-11-02,0.06838117664437174,0.06880853317806213,0.061115396596507145,0.061542753130197525,137065600,0.061542753130197525
1981-11-09,0.062397482568714094,0.06709914219641876,0.06197012588381767,0.06197012588381767,125507200,0.06197012588381767
1981-11-16,0.061542752985385286,0.06538893324878947,0.06111539645270049,0.06496158242225647,165222400,0.06496158242225647
1981-11-23,0.06282483889922438,0.06496161109342094,0.06154278014762991,0.0645342543721199,134915200,0.0645342543721199
1981-11-30,0.06410687506303868,0.06538893324878947,0.06325216770382087,0.06496158242225647,242502400,0.06496158242225647
1981-12-07,0.06538894753493465,0.06581706878549597,0.06410688906908035,0.06410688906908035,257689600,0.06410688906908035
1981-12-14,0.06282486938554353,0.07863850228596488,0.061970161234341146,0.07821115106344223,245190400,0.07821115106344223
1981-12-21,0.07521883264777665,0.07650089078734683,0.074364125319346,0.07479147613048553,168044800,0.07479147613048553
