Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,41.72257890337034,44.649609624651944,37.70411479415053,37.93232345581055,573576400,37.93232345581055
2012-05-21,36.24556817190343,36.37455702310102,32.743054739730695,33.76503372192383,168192700,33.76503372192383
2012-05-22,32.356087703874614,33.32845662582704,30.69909083412013,30.758623123168945,101786600,30.758623123168945
2012-05-23,31.125743548892046,32.24694415926933,31.11582118512797,31.750837326049805,73600000,31.750837326049805
2012-05-24,32.69343677494906,32.95141062896485,31.52262449942779,32.77281188964844,50237200,32.77281188964844
2012-05-25,32.643832308084995,32.693442236183415,30.86776887319942,31.66153907775879,37149800,31.66153907775879
2012-05-29,31.234883666435564,31.443249506485007,28.426919254797564,28.615440368652344,78063400,28.615440368652344
2012-05-30,28.476532033490116,29.319912107820397,27.643072430095465,27.970502853393555,57267900,27.970502853393555
2012-05-31,28.32769854884861,29.438978653790837,26.62109177634527,29.369524002075195,111639200,29.369524002075195
2012-06-01,28.665051886742038,28.923027664136242,27.176731404273646,27.504161834716797,41855500,27.504161834716797
2012-06-04,26.988211257669434,27.434706251777737,26.23412867834514,26.6905460357666,35230300,26.6905460357666
2012-06-05,26.4921049016224,27.543850828401084,25.54950118816683,25.668567657470703,42473400,25.668567657470703
2012-06-06,25.86701175831723,26.95844724488073,25.32129496128423,26.60124969482422,61489200,26.60124969482422
2012-06-07,26.789768636648773,27.13704379377147,25.946386652921472,26.105140686035156,26159500,26.105140686035156
2012-06-08,26.343271757016726,27.54385126246974,26.234129541973623,26.88899040222168,38034000,26.88899040222168
2012-06-11,26.968364719230312,27.851434177303897,26.63101195923648,26.7996883392334,28219600,26.7996883392334
2012-06-12,27.26602823914642,27.553771080626223,26.750076732525702,27.1866512298584,15816800,27.1866512298584
2012-06-13,27.444627563109794,27.881202069667882,26.88898848635228,27.05766487121582,17102800,27.05766487121582
2012-06-14,27.434708878606777,28.099492144261873,27.166810720992604,28.069726943969727,16855000,28.069726943969727
2012-06-15,28.288012330659885,29.865632238098286,28.129258292772775,29.77633285522461,43563800,29.77633285522461
2012-06-18,29.726719543758897,31.830215171444156,29.18100280247055,31.165430068969727,42978900,31.165430068969727
2012-06-19,31.294421067836623,31.92943723148412,30.460961406800564,31.66153907775879,30849000,31.66153907775879
2012-06-20,31.671458553354427,31.681380916568653,30.90745361833447,31.35395050048828,15553600,31.35395050048828
2012-06-21,31.42340657997436,32.24694383924597,31.264652546319397,31.592082977294922,21875300,31.592082977294922
