Date,Open,High,Low,Close,Adj Close,Volume
2004-08-01,2.4703820095918116,2.803389989357407,2.3705794562882474,2.528930425643921,2684837851,2.528930425643921
2004-09-01,2.537082925668342,3.33551081676303,2.44419636567525,3.201616048812866,4270113667,3.201616048812866
2004-10-01,3.2312605827049015,4.939529960673717,3.184322947307464,4.709537982940674,10321258145,4.709537982940674
2004-11-01,4.781425369594927,4.980290779390965,3.984974310261431,4.495602130889893,11145383635,4.495602130889893
2004-12-01,4.494861445089003,4.93780105176633,4.1618534273249415,4.762650966644287,5835483147,4.762650966644287
2005-01-01,4.87653585796447,5.071696669442203,4.355037992970126,4.832563877105713,8237356337,4.832563877105713
2005-02-01,4.801929525406214,5.355789216450898,4.471393153834255,4.644072532653809,13073210618,4.644072532653809
2005-03-01,4.6761872552004045,4.690020691683449,4.263139353242861,4.459286689758301,6903740285,4.459286689758301
2005-04-01,4.4901680299105164,5.551938017881742,4.442736394375468,5.434842586517334,9101631755,5.434842586517334
2005-05-01,5.485484636886885,6.8775460073240495,5.440029950093151,6.849630355834961,10188799510,6.849630355834961
2005-06-01,6.996124014555415,7.6396586141580425,6.606544067730484,7.266630172729492,15618390955,7.266630172729492
2005-07-01,7.288616434111015,7.850875275283619,7.0897510132350305,7.108773231506348,8228691980,7.108773231506348
2005-08-01,7.117666378476669,7.404230759960245,6.752790710002158,7.06529426574707,5740311751,7.06529426574707
2005-09-01,7.063071736337489,7.928692932556701,7.040590329255979,7.81777286529541,6831639042,7.81777286529541
2005-10-01,7.747861206728798,9.257759021698567,7.1809078156690545,9.193281173706055,7747430832,9.193281173706055
2005-11-01,9.18636661387163,10.653279819155667,9.115960743025974,10.002827644348145,8498379059,10.002827644348145
2005-12-01,10.108807269277147,11.023095978145832,9.857074521469631,10.24863052368164,7981071306,10.24863052368164
2006-01-01,10.43786091983932,11.73703596769949,9.751589172682984,10.68835735321045,12006439028,10.68835735321045
2006-02-01,9.610529263355565,10.042104684817929,8.345692757421068,8.958100318908691,11945607870,8.958100318908691
2006-03-01,9.104841876745438,9.856825781191175,8.190553340232938,9.634490966796875,12316553076,9.634490966796875
2006-04-01,9.622880937578193,11.134506828417434,9.58335426468286,10.324716567993164,7440364169,10.324716567993164
2006-05-01,10.337811652306565,10.3617753012672,8.907460663217734,9.185378074645996,7063970623,9.185378074645996
2006-06-01,9.227868137350548,10.35905647277832,9.179942736951022,10.35905647277832,5716571099,10.35905647277832
2006-07-01,10.376594772330076,10.570519227486688,9.330387026716881,9.550498008728027,5119995337,9.550498008728027
